time,A,C,DA,DR,D_A,D_R,MA,MR,R
0.518383,276,4,0,0,1,1,31,8,0
0.518784,276,4,0,0,1,1,31,8,1
0.518815,276,4,0,0,1,1,32,8,1
0.519764,276,4,0,0,1,1,31,8,1
0.520428,277,4,0,0,1,1,31,8,1
0.520706,278,4,0,0,1,1,31,8,1
0.520791,278,4,0,0,1,1,32,8,1
0.521056,278,4,0,0,1,1,33,8,1
0.521202,278,4,0,0,1,1,34,8,1
0.521417,279,4,0,0,1,1,34,8,1
0.521719,280,4,0,0,1,1,34,8,1
0.521737,281,4,0,0,1,1,34,8,1
0.521792,281,4,0,0,1,1,35,8,1
0.521956,280,4,0,0,1,1,35,8,1
0.522016,280,4,0,0,1,1,36,8,1
0.522536,281,4,0,0,1,1,36,8,1
0.522542,281,4,0,0,1,1,37,8,1
0.522728,282,4,0,0,1,1,37,8,1
0.522753,282,4,0,0,1,1,38,8,1
0.523411,282,4,0,0,1,1,37,8,1
0.523492,283,4,0,0,1,1,37,8,1
0.523847,282,5,0,0,1,1,37,8,0
0.523927,282,5,0,0,1,1,38,8,0
0.523946,283,5,0,0,1,1,38,8,0
0.52403,284,5,0,0,1,1,38,8,0
0.524304,285,5,0,1,1,0,38,8,0
0.524429,284,5,0,1,1,0,38,8,0
0.524684,285,5,0,1,1,0,38,8,0
0.5251,285,5,0,1,1,0,39,8,0
0.5252,286,5,0,1,1,0,39,8,0
0.52559,287,5,0,1,1,0,39,8,0
0.525757,288,5,0,1,1,0,39,8,0
0.526039,288,5,0,1,1,0,38,8,0
0.52623,289,5,0,1,1,0,38,8,0
0.52633,289,5,0,1,1,0,37,8,0
0.526799,290,5,0,1,1,0,37,8,0
0.527178,290,5,0,1,1,0,38,8,0
0.527212,289,5,0,0,1,1,38,8,0
0.527537,289,5,0,0,1,1,37,8,0
0.527595,290,5,0,0,1,1,37,8,0
0.527902,290,5,0,0,1,1,38,8,0
0.528136,291,5,0,0,1,1,38,8,0
0.528443,291,5,0,0,1,1,37,8,0
0.528879,292,5,0,0,1,1,37,8,0
0.529368,293,5,0,0,1,1,37,8,0
0.529845,293,5,0,0,1,1,38,8,0
0.530244,294,5,0,1,1,0,38,8,0
0.530246,294,5,0,1,1,0,37,8,0
0.530656,294,5,0,1,1,0,36,8,0
0.5307,295,5,0,1,1,0,36,8,0
0.531007,294,5,0,0,1,1,36,8,0
0.531178,295,5,0,0,1,1,36,8,0
0.531293,296,5,0,0,1,1,36,8,0
0.531491,295,5,0,0,1,1,36,8,0
0.531666,296,5,1,0,0,1,36,8,0
0.531676,297,5,1,0,0,1,36,8,0
0.53185,298,5,1,0,0,1,36,8,0
0.532099,298,5,1,0,0,1,35,8,0
0.532377,299,5,1,0,0,1,35,8,0
0.533548,299,5,1,0,0,1,34,8,0
0.534028,300,5,1,0,0,1,34,8,0
0.534229,301,5,1,0,0,1,34,8,0
0.53439,302,5,1,1,0,0,34,8,0
0.53443,303,5,1,1,0,0,34,8,0
0.534512,303,5,1,1,0,0,35,8,0
0.534823,302,5,1,1,0,0,35,8,0
0.534933,301,5,0,1,1,0,35,8,0
0.535079,302,5,0,1,1,0,35,8,0
0.535104,302,5,0,1,1,0,34,8,0
0.535446,303,5,1,1,0,0,34,8,0
0.535644,302,5,1,0,0,1,34,8,0
0.535798,302,5,1,0,0,1,35,8,0
0.53592,303,5,1,0,0,1,35,8,0
0.535976,302,5,0,0,1,1,35,8,0
0.536158,303,5,0,0,1,1,35,8,0
0.537067,304,5,0,0,1,1,35,8,0
0.537563,305,5,0,0,1,1,35,8,0
0.53768,306,5,0,0,1,1,35,8,0
0.538062,306,5,0,0,1,1,34,8,0
0.538268,307,5,0,0,1,1,34,8,0
0.538482,306,5,0,0,1,1,34,8,0
0.538601,306,5,0,0,1,1,33,8,0
0.538908,307,5,0,0,1,1,33,8,0
0.539365,308,5,0,0,1,1,33,8,0
0.539877,309,5,0,0,1,1,33,8,0
0.540038,310,5,0,0,1,1,33,8,0
0.540932,311,5,0,0,1,1,33,8,0
0.541074,312,5,0,0,1,1,33,8,0
0.54157,312,5,0,0,1,1,32,8,0
0.542341,313,5,0,0,1,1,32,8,0
0.542559,313,5,0,0,1,1,33,8,0
0.542729,314,5,0,0,1,1,33,8,0
0.543075,315,5,0,0,1,1,33,8,0
0.543122,316,5,0,0,1,1,33,8,0
0.543412,317,5,0,0,1,1,33,8,0
0.543435,317,5,0,0,1,1,34,8,0
0.543482,317,5,0,0,1,1,33,8,0
0.545255,318,5,0,0,1,1,33,8,0
0.545489,319,5,0,0,1,1,33,8,0
0.545643,320,5,0,0,1,1,33,8,0
0.54589,321,5,0,0,1,1,33,8,0
0.546369,322,5,0,0,1,1,33,8,0
0.546373,323,5,0,0,1,1,33,8,0
0.547073,323,5,0,0,1,1,32,8,0
0.547234,324,5,0,0,1,1,32,8,0
0.549662,323,5,0,0,1,1,32,8,0
0.549684,324,5,1,0,0,1,32,8,0
0.549755,325,5,1,0,0,1,32,8,0
0.549984,325,5,1,0,0,1,31,8,0
0.55008,326,5,1,0,0,1,31,8,0
0.550783,327,5,1,0,0,1,31,8,0
0.551013,328,5,1,0,0,1,31,8,0
0.551037,329,5,1,0,0,1,31,8,0
0.551114,330,5,1,0,0,1,31,8,0
0.551297,331,5,1,0,0,1,31,8,0
0.551568,332,5,1,0,0,1,31,8,0
0.552381,333,5,1,0,0,1,31,8,0
0.552962,334,5,1,0,0,1,31,8,0
0.553028,335,5,1,0,0,1,31,8,0
0.553527,336,5,1,0,0,1,31,8,0
0.553671,337,5,1,0,0,1,31,8,0
0.553997,338,5,1,0,0,1,31,8,0
0.554354,339,5,1,0,0,1,31,8,0
0.555275,340,5,1,0,0,1,31,8,0
0.555578,339,5,0,0,1,1,31,8,0
0.556011,338,5,0,0,1,1,31,8,0
0.556054,339,5,0,0,1,1,31,8,0
0.557726,340,5,0,0,1,1,31,8,0
0.557745,341,5,0,1,1,0,31,8,0
0.557968,340,5,0,1,1,0,31,8,0
0.558142,341,5,0,1,1,0,31,8,0
0.558197,341,5,0,1,1,0,32,8,0
0.558724,341,5,0,1,1,0,31,8,0
0.558839,341,5,0,1,1,0,30,8,0
0.559612,341,5,0,1,1,0,31,8,0
0.559903,341,5,0,1,1,0,30,8,0
0.560196,340,5,0,0,1,1,30,8,0
0.561199,340,5,0,0,1,1,31,8,0
0.561254,340,5,0,0,1,1,32,8,0
0.561481,340,5,0,0,1,1,31,8,0
0.561549,340,5,0,0,1,1,31,9,0
0.561599,340,5,0,0,1,1,32,9,0
0.561666,340,5,0,0,1,1,33,9,0
0.562749,341,5,0,0,1,1,33,9,0
0.562913,341,5,0,0,1,1,34,9,0
0.563623,341,5,0,0,1,1,35,9,0
0.563677,342,5,0,0,1,1,35,9,0
0.563779,343,5,0,0,1,1,35,9,0
0.564233,344,5,0,0,1,1,35,9,0
0.564269,345,5,0,0,1,1,35,9,0
0.564322,346,5,0,0,1,1,35,9,0
0.564553,345,5,0,0,1,1,35,9,0
0.564579,345,5,0,0,1,1,34,9,0
0.565163,346,5,0,0,1,1,34,9,0
0.56517,347,5,0,0,1,1,34,9,0
0.565383,348,5,0,0,1,1,34,9,0
0.565584,348,5,0,0,1,1,34,9,1
0.565655,347,6,0,0,1,1,34,9,0
0.566172,348,6,0,1,1,0,34,9,0
0.56759,349,6,0,1,1,0,34,9,0
0.567673,350,6,0,1,1,0,34,9,0
0.56795,350,6,0,1,1,0,35,9,0
0.568091,351,6,0,1,1,0,35,9,0
0.569089,350,6,0,0,1,1,35,9,0
0.570289,349,6,0,0,1,1,35,9,0
0.570481,348,6,0,0,1,1,35,9,0
0.570594,349,6,0,0,1,1,35,9,0
0.57098,350,6,0,0,1,1,35,9,0
0.571032,351,6,0,0,1,1,35,9,0
0.571234,351,6,0,0,1,1,34,9,0
0.571395,352,6,0,0,1,1,34,9,0
0.571485,353,6,0,0,1,1,34,9,0
0.571487,354,6,0,0,1,1,34,9,0
0.571694,355,6,0,0,1,1,34,9,0
0.571855,354,6,0,0,1,1,34,9,0
0.571891,355,6,0,0,1,1,34,9,0
0.572099,354,6,0,0,1,1,34,9,0
0.572179,355,6,0,0,1,1,34,9,0
0.57249,356,6,0,0,1,1,34,9,0
0.572707,356,6,0,0,1,1,35,9,0
0.573017,357,6,0,0,1,1,35,9,0
0.57425,357,6,0,0,1,1,34,9,0
0.574729,357,6,0,0,1,1,35,9,0
0.574792,357,6,0,0,1,1,34,9,0
0.575738,358,6,0,0,1,1,34,9,0
0.576514,359,6,0,0,1,1,34,9,0
0.576585,360,6,0,0,1,1,34,9,0
0.576726,360,6,0,0,1,1,35,9,0
0.577422,361,6,0,0,1,1,35,9,0
0.577808,362,6,0,0,1,1,35,9,0
0.578949,362,6,0,0,1,1,34,9,0
0.579081,362,6,0,0,1,1,33,9,0
0.579449,361,6,0,0,1,1,33,9,0
0.58072,361,6,0,0,1,1,32,9,0
0.580814,361,6,0,0,1,1,33,9,0
0.581363,362,6,0,0,1,1,33,9,0
0.581445,363,6,0,0,1,1,33,9,0
0.581578,364,6,0,0,1,1,33,9,0
0.58188,365,6,0,0,1,1,33,9,0
0.582201,366,6,0,1,1,0,33,9,0
0.58256,367,6,0,1,1,0,33,9,0
0.582773,368,6,0,1,1,0,33,9,0
0.582832,368,6,0,1,1,0,34,9,0
0.583001,368,6,0,1,1,0,33,9,0
0.583307,369,6,0,1,1,0,33,9,0
0.583645,368,6,0,1,1,0,33,9,0
0.583906,367,6,0,1,1,0,33,9,0
0.584031,366,6,0,1,1,0,33,9,0
0.584157,365,6,0,1,1,0,33,9,0
0.584932,365,6,0,1,1,0,34,9,0
0.584946,365,6,0,1,1,0,35,9,0
0.585448,364,6,0,1,1,0,35,9,0
0.585703,363,6,0,0,1,1,35,9,0
0.586017,363,6,0,0,1,1,36,9,0
0.586362,364,6,0,0,1,1,36,9,0
0.586364,364,6,0,0,1,1,35,9,0
0.586436,364,6,0,0,1,1,35,9,1
0.586559,363,7,0,0,1,1,35,9,0
0.586867,363,7,0,0,1,1,36,9,0
0.587009,364,7,0,0,1,1,36,9,0
0.587187,365,7,0,1,1,0,36,9,0
0.58727,366,7,0,1,1,0,36,9,0
0.58735,365,7,0,1,1,0,36,9,0
0.587421,366,7,0,1,1,0,36,9,0
0.58745,367,7,0,1,1,0,36,9,0
0.587644,368,7,0,1,1,0,36,9,0
0.58803,367,7,0,1,1,0,36,9,0
0.588038,368,7,0,1,1,0,36,9,0
0.588427,368,7,0,1,1,0,37,9,0
0.588677,367,7,0,1,1,0,37,9,0
0.588939,366,7,0,1,1,0,37,9,0
0.589239,367,7,0,1,1,0,37,9,0
0.589465,368,7,0,1,1,0,37,9,0
0.58964,369,7,0,1,1,0,37,9,0
0.589901,369,7,0,1,1,0,38,9,0
0.590219,369,7,0,1,1,0,37,9,0
0.590303,369,7,0,1,1,0,38,9,0
0.590415,370,7,0,1,1,0,38,9,0
0.590437,371,7,0,1,1,0,38,9,0
0.590981,370,7,0,1,1,0,38,9,0
0.591133,371,7,0,1,1,0,38,9,0
0.591333,370,7,0,0,1,1,38,9,0
0.59136,371,7,0,0,1,1,38,9,0
0.592533,371,7,0,0,1,1,39,9,0
0.592706,372,7,0,0,1,1,39,9,0
0.592918,372,7,0,0,1,1,40,9,0
0.592945,373,7,0,0,1,1,40,9,0
0.593614,373,7,0,0,1,1,41,9,0
0.593927,372,7,0,0,1,1,41,9,0
0.593985,373,7,0,0,1,1,41,9,0
0.594096,373,7,0,0,1,1,42,9,0
0.594555,374,7,0,0,1,1,42,9,0
0.594868,374,7,0,0,1,1,41,9,0
0.594937,375,7,0,0,1,1,41,9,0
0.595319,376,7,0,1,1,0,41,9,0
0.595527,377,7,0,1,1,0,41,9,0
0.595747,376,7,0,0,1,1,41,9,0
0.595866,377,7,0,0,1,1,41,9,0
0.596535,377,7,0,0,1,1,40,9,0
0.596767,378,7,0,0,1,1,40,9,0
0.596804,378,7,0,0,1,1,40,9,1
0.596919,378,7,0,0,1,1,39,9,1
0.597061,379,7,0,0,1,1,39,9,1
0.597385,380,7,0,0,1,1,39,9,1
0.597855,381,7,0,0,1,1,39,9,1
0.598354,382,7,0,0,1,1,39,9,1
0.598546,383,7,0,0,1,1,39,9,1
0.598809,384,7,0,0,1,1,39,9,1
0.598825,384,7,0,0,1,1,40,9,1
0.599052,383,8,0,0,1,1,40,9,0
0.600201,384,8,0,0,1,1,40,9,0
0.600388,384,8,0,0,1,1,39,9,0
0.600723,384,8,0,0,1,1,38,9,0
0.60178,385,8,0,0,1,1,38,9,0
0.602465,386,8,0,0,1,1,38,9,0
0.602611,387,8,0,0,1,1,38,9,0
0.602672,386,8,0,0,1,1,38,9,0
0.603023,386,8,0,0,1,1,39,9,0
0.603245,385,8,0,0,1,1,39,9,0
0.603437,385,8,0,0,1,1,40,9,0
0.603467,386,8,0,0,1,1,40,9,0
0.603524,387,8,0,0,1,1,40,9,0
0.604232,386,8,0,0,1,1,40,9,0
0.604261,386,8,0,0,1,1,39,9,0
0.604787,387,8,1,0,0,1,39,9,0
0.604887,386,8,1,0,0,1,39,9,0
0.605209,385,8,0,0,1,1,39,9,0
0.605323,386,8,0,0,1,1,39,9,0
0.605433,386,8,0,0,1,1,38,9,0
0.605852,387,8,0,0,1,1,38,9,0
0.606024,388,8,0,0,1,1,38,9,0
0.606228,389,8,0,0,1,1,38,9,0
0.606339,389,8,0,0,1,1,39,9,0
0.607239,390,8,0,0,1,1,39,9,0
0.607532,390,8,0,0,1,1,38,9,0
0.607669,391,8,0,0,1,1,38,9,0
0.607909,392,8,0,0,1,1,38,9,0
0.608342,393,8,0,0,1,1,38,9,0
0.60862,394,8,0,0,1,1,38,9,0
0.609027,395,8,0,0,1,1,38,9,0
0.609071,396,8,0,0,1,1,38,9,0
0.609559,397,8,0,0,1,1,38,9,0
0.609993,396,8,0,0,1,1,38,9,0
0.610144,397,8,0,0,1,1,38,9,0
0.610504,398,8,0,0,1,1,38,9,0
0.610598,399,8,0,1,1,0,38,9,0
0.61088,400,8,0,1,1,0,38,9,0
0.611092,401,8,0,1,1,0,38,9,0
0.611124,402,8,0,1,1,0,38,9,0
0.611233,402,7,0,1,1,0,38,9,1
0.611264,401,7,0,1,1,0,38,9,1
0.611313,402,7,0,1,1,0,38,9,1
0.611474,403,7,0,1,1,0,38,9,1
0.611573,403,7,0,1,1,0,39,9,1
0.611583,402,8,0,1,1,0,39,9,0
0.613293,403,8,0,1,1,0,39,9,0
0.613328,403,8,0,1,1,0,40,9,0
0.614044,403,8,0,1,1,0,40,9,1
0.614134,402,8,0,1,1,0,40,9,1
0.614327,403,8,0,1,1,0,40,9,1
0.614504,402,9,0,1,1,0,40,9,0
0.614532,403,9,0,1,1,0,40,9,0
0.615369,402,9,0,0,1,1,40,9,0
0.615616,403,9,0,0,1,1,40,9,0
0.615867,404,9,0,0,1,1,40,9,0
0.615885,405,9,0,0,1,1,40,9,0
0.616026,405,9,0,0,1,1,39,9,0
0.616641,406,9,0,0,1,1,39,9,0
0.616808,407,9,0,0,1,1,39,9,0
0.617222,407,9,0,0,1,1,40,9,0
0.618014,408,9,0,0,1,1,40,9,0
0.6181,409,9,0,0,1,1,40,9,0
0.618528,410,9,0,0,1,1,40,9,0
0.619072,411,9,0,0,1,1,40,9,0
0.619123,412,9,0,0,1,1,40,9,0
0.619126,412,9,0,0,1,1,39,9,0
0.619286,412,9,0,0,1,1,38,9,0
0.619418,413,9,0,0,1,1,38,9,0
0.619501,414,9,0,0,1,1,38,9,0
0.619515,414,9,0,0,1,1,37,9,0
0.619561,415,9,0,0,1,1,37,9,0
0.62003,415,9,0,0,1,1,36,9,0
0.620076,415,9,0,0,1,1,37,9,0
0.620974,414,9,0,0,1,1,37,9,0
0.621381,414,9,0,0,1,1,38,9,0
0.621448,415,9,0,0,1,1,38,9,0
0.621733,416,9,0,0,1,1,38,9,0
0.621895,417,9,0,0,1,1,38,9,0
0.622086,417,9,0,0,1,1,38,9,1
0.622141,417,9,0,0,1,1,37,9,1
0.622185,416,10,0,0,1,1,37,9,0
0.622722,417,10,0,0,1,1,37,9,0
0.622992,418,10,0,0,1,1,37,9,0
0.62308,419,10,0,0,1,1,37,9,0
0.623383,419,10,0,0,1,1,36,9,0
0.62361,420,10,0,0,1,1,36,9,0
0.62364,421,10,0,0,1,1,36,9,0
0.623651,421,10,0,0,1,1,37,9,0
0.623696,422,10,0,1,1,0,37,9,0
0.623982,423,10,0,1,1,0,37,9,0
0.624169,422,10,0,0,1,1,37,9,0
0.624174,423,10,0,0,1,1,37,9,0
0.624528,423,10,0,0,1,1,36,9,0
0.624931,422,10,0,0,1,1,36,9,0
0.625297,423,10,0,0,1,1,36,9,0
0.625324,424,10,0,0,1,1,36,9,0
0.625989,425,10,0,0,1,1,36,9,0
0.626097,426,10,0,0,1,1,36,9,0
0.626253,426,10,0,0,1,1,37,9,0
0.62684,427,10,0,0,1,1,37,9,0
0.627552,427,10,0,0,1,1,36,9,0
0.627742,427,10,0,0,1,1,37,9,0
0.628027,427,10,0,0,1,1,38,9,0
0.628145,426,10,0,0,1,1,38,9,0
0.628394,425,10,0,0,1,1,38,9,0
0.628396,426,10,1,0,0,1,38,9,0
0.629421,426,10,1,0,0,1,38,10,0
0.630703,425,10,0,0,1,1,38,10,0
0.630763,425,10,0,0,1,1,38,10,1
0.631002,426,10,0,1,1,0,38,10,1
0.631034,427,10,0,1,1,0,38,10,1
0.632062,426,10,0,1,1,0,38,10,1
0.63212,427,10,0,1,1,0,38,10,1
0.6324,426,10,0,1,1,0,38,10,1
0.632457,425,10,0,1,1,0,38,10,1
0.632661,426,10,0,1,1,0,38,10,1
0.63285,425,10,0,1,1,0,38,10,1
0.633157,426,10,1,1,0,0,38,10,1
0.633235,425,11,1,1,0,0,38,10,0
0.633403,424,11,1,0,0,1,38,10,0
0.63382,423,11,0,0,1,1,38,10,0
0.633852,424,11,0,0,1,1,38,10,0
0.634096,425,11,0,0,1,1,38,10,0
0.634577,426,11,0,0,1,1,38,10,0
0.634753,426,11,0,0,1,1,39,10,0
0.634783,427,11,0,0,1,1,39,10,0
0.635032,428,11,0,0,1,1,39,10,0
0.635129,428,11,0,0,1,1,40,10,0
0.635572,429,11,0,0,1,1,40,10,0
0.635612,430,11,0,0,1,1,40,10,0
0.635656,430,11,0,0,1,1,39,10,0
0.635741,430,11,0,0,1,1,38,10,0
0.635876,431,11,0,0,1,1,38,10,0
0.635943,432,11,1,0,0,1,38,10,0
0.636067,433,11,1,0,0,1,38,10,0
0.636097,434,11,1,0,0,1,38,10,0
0.63629,435,11,1,0,0,1,38,10,0
0.636918,436,11,1,0,0,1,38,10,0
0.637022,437,11,1,0,0,1,38,10,0
0.637314,438,11,1,0,0,1,38,10,0
0.637381,437,11,0,0,1,1,38,10,0
0.637481,437,11,0,0,1,1,37,10,0
0.637642,437,11,0,0,1,1,36,10,0
0.637674,437,11,0,0,1,1,35,10,0
0.637929,438,11,0,0,1,1,35,10,0
0.638191,438,11,0,0,1,1,36,10,0
0.638572,439,11,0,0,1,1,36,10,0
0.639038,438,11,0,0,1,1,36,10,0
0.639264,439,11,0,0,1,1,36,10,0
0.639632,439,11,0,0,1,1,37,10,0
0.639881,440,11,0,0,1,1,37,10,0
0.640186,441,11,0,0,1,1,37,10,0
0.640314,442,11,0,1,1,0,37,10,0
0.640464,441,11,0,0,1,1,37,10,0
0.64049,442,11,0,0,1,1,37,10,0
0.640949,442,11,0,0,1,1,38,10,0
0.640959,443,11,0,0,1,1,38,10,0
0.641151,444,11,0,0,1,1,38,10,0
0.641336,445,11,0,0,1,1,38,10,0
0.641839,446,11,0,0,1,1,38,10,0
0.643756,446,11,0,0,1,1,39,10,0
0.643884,447,11,0,0,1,1,39,10,0
0.643899,447,11,0,0,1,1,38,10,0
0.644047,448,11,0,0,1,1,38,10,0
0.64416,449,11,0,0,1,1,38,10,0
0.644487,450,11,0,0,1,1,38,10,0
0.644522,451,11,0,0,1,1,38,10,0
0.644705,452,11,0,0,1,1,38,10,0
0.644755,453,11,0,0,1,1,38,10,0
0.644934,454,11,0,0,1,1,38,10,0
0.645182,454,11,0,0,1,1,39,10,0
0.645332,455,11,0,0,1,1,39,10,0
0.64546,456,11,0,0,1,1,39,10,0
0.64559,455,11,0,0,1,1,39,10,0
0.645609,456,11,0,0,1,1,39,10,0
0.645622,457,11,0,0,1,1,39,10,0
0.64572,458,11,0,0,1,1,39,10,0
0.646661,459,11,0,0,1,1,39,10,0
0.646712,460,11,0,0,1,1,39,10,0
0.646955,460,11,0,0,1,1,40,10,0
0.646996,461,11,0,0,1,1,40,10,0
0.647068,460,11,0,0,1,1,40,10,0
0.647093,460,11,0,0,1,1,41,10,0
0.647453,461,11,0,0,1,1,41,10,0
0.647758,461,11,0,0,1,1,41,11,0
0.64778,462,11,0,0,1,1,41,11,0
0.647893,461,11,0,0,1,1,41,11,0
0.64796,462,11,0,0,1,1,41,11,0
0.647999,462,11,0,0,1,1,42,11,0
0.648012,463,11,0,1,1,0,42,11,0
0.64889,463,11,0,1,1,0,43,11,0
0.648963,464,11,0,1,1,0,43,11,0
0.649785,464,11,0,1,1,0,44,11,0
0.649999,465,11,0,1,1,0,44,11,0
0.650497,464,11,0,0,1,1,44,11,0
0.65067,465,11,0,0,1,1,44,11,0
0.650992,465,11,0,0,1,1,43,11,0
0.652632,464,11,0,0,1,1,43,11,0
0.652805,464,11,0,0,1,1,42,11,0
0.653437,465,11,0,1,1,0,42,11,0
0.653496,465,11,0,1,1,0,43,11,0
0.653842,465,11,0,1,1,0,44,11,0
0.654203,466,11,0,1,1,0,44,11,0
0.654856,467,11,0,1,1,0,44,11,0
0.655388,468,11,0,1,1,0,44,11,0
0.655398,469,11,0,1,1,0,44,11,0
0.655523,469,11,0,1,1,0,43,11,0
0.655531,468,11,0,0,1,1,43,11,0
0.655823,467,11,0,0,1,1,43,11,0
0.655854,466,11,0,0,1,1,43,11,0
0.655941,465,11,0,0,1,1,43,11,0
0.656331,466,11,0,0,1,1,43,11,0
0.656368,467,11,0,0,1,1,43,11,0
0.656728,467,11,0,0,1,1,43,12,0
0.656867,468,11,0,0,1,1,43,12,0
0.657036,467,11,0,0,1,1,43,12,0
0.657043,468,11,0,0,1,1,43,12,0
0.657284,467,11,0,0,1,1,43,12,0
0.657632,468,11,0,0,1,1,43,12,0
0.658012,469,11,0,0,1,1,43,12,0
0.658452,470,11,0,0,1,1,43,12,0
0.659656,471,11,0,0,1,1,43,12,0
0.659795,472,11,0,0,1,1,43,12,0
0.65998,473,11,0,0,1,1,43,12,0
0.660442,473,11,0,0,1,1,44,12,0
0.660888,474,11,0,0,1,1,44,12,0
0.660902,475,11,0,0,1,1,44,12,0
0.661166,476,11,0,0,1,1,44,12,0
0.66184,477,11,0,0,1,1,44,12,0
0.661966,478,11,0,0,1,1,44,12,0
0.66219,477,11,0,0,1,1,44,12,0
0.662747,478,11,0,0,1,1,44,12,0
0.663971,478,11,0,0,1,1,45,12,0
0.664677,479,11,0,0,1,1,45,12,0
0.664908,479,11,0,0,1,1,46,12,0
0.665447,479,11,0,0,1,1,47,12,0
0.665547,479,11,0,0,1,1,46,12,0
0.665656,480,11,0,0,1,1,46,12,0
0.665733,480,11,0,0,1,1,46,12,1
0.665811,481,11,0,0,1,1,46,12,1
0.665884,481,11,0,0,1,1,45,12,1
0.666633,481,11,0,0,1,1,46,12,1
0.666675,482,11,0,0,1,1,46,12,1
0.666714,483,11,0,0,1,1,46,12,1
0.667186,484,11,0,0,1,1,46,12,1
0.667191,485,11,0,0,1,1,46,12,1
0.667265,484,11,0,0,1,1,46,12,1
0.667742,485,11,0,0,1,1,46,12,1
0.667979,486,11,0,0,1,1,46,12,1
0.668086,486,11,0,0,1,1,46,13,1
0.66818,486,11,0,0,1,1,47,13,1
0.668186,487,11,0,0,1,1,47,13,1
0.668199,487,11,0,0,1,1,48,13,1
0.66848,488,11,0,0,1,1,48,13,1
0.668615,488,11,0,0,1,1,48,14,1
0.66869,489,11,0,0,1,1,48,14,1
0.669216,490,11,0,0,1,1,48,14,1
0.66949,489,12,0,0,1,1,48,14,0
0.669625,488,12,0,0,1,1,48,14,0
0.669677,489,12,1,0,0,1,48,14,0
0.669904,488,12,1,0,0,1,48,14,0
0.669929,489,12,1,0,0,1,48,14,0
0.670736,488,12,0,0,1,1,48,14,0
0.671023,489,12,0,0,1,1,48,14,0
0.671285,490,12,0,1,1,0,48,14,0
0.671951,491,12,0,1,1,0,48,14,0
0.672147,492,12,0,1,1,0,48,14,0
0.672568,491,12,0,1,1,0,48,14,0
0.672606,490,12,0,1,1,0,48,14,0
0.672693,489,12,0,1,1,0,48,14,0
0.672732,490,12,0,1,1,0,48,14,0
0.673042,491,12,0,1,1,0,48,14,0
0.673268,490,12,0,1,1,0,48,14,0
0.67387,491,12,0,1,1,0,48,14,0
0.673897,491,12,0,1,1,0,47,14,0
0.67398,492,12,0,1,1,0,47,14,0
0.674054,493,12,0,1,1,0,47,14,0
0.674089,492,12,0,0,1,1,47,14,0
0.674127,493,12,0,0,1,1,47,14,0
0.674145,493,12,0,0,1,1,46,14,0
0.674188,493,12,0,0,1,1,45,14,0
0.6746,492,12,0,0,1,1,45,14,0
0.674725,492,12,0,0,1,1,44,14,0
0.67508,493,12,0,0,1,1,44,14,0
0.675092,492,12,0,0,1,1,44,14,0
0.675121,492,12,0,0,1,1,44,14,1
0.676194,492,12,0,0,1,1,43,14,1
0.676369,492,12,0,0,1,1,42,14,1
0.676879,492,12,0,0,1,1,43,14,1
0.677179,493,12,0,0,1,1,43,14,1
0.677861,492,13,0,0,1,1,43,14,0
0.678622,492,13,0,0,1,1,44,14,0
0.678806,492,13,0,0,1,1,45,14,0
0.679162,493,13,0,0,1,1,45,14,0
0.679606,494,13,0,0,1,1,45,14,0
0.68069,494,13,0,0,1,1,46,14,0
0.680773,494,13,0,0,1,1,45,14,0
0.681636,494,13,0,0,1,1,44,14,0
0.682134,494,13,0,0,1,1,44,15,0
0.682257,495,13,0,0,1,1,44,15,0
0.682469,495,13,0,0,1,1,43,15,0
0.682787,495,13,0,0,1,1,44,15,0
0.682829,496,13,0,0,1,1,44,15,0
0.682974,497,13,0,0,1,1,44,15,0
0.683305,497,13,0,0,1,1,44,15,1
0.68331,498,13,0,0,1,1,44,15,1
0.683543,498,13,0,0,1,1,45,15,1
0.683559,499,13,0,0,1,1,45,15,1
0.683722,498,13,0,0,1,1,45,15,1
0.683724,498,13,0,0,1,1,44,15,1
0.68382,497,13,0,0,1,1,44,15,1
0.684044,496,13,0,0,1,1,44,15,1
0.684219,496,13,0,0,1,1,43,15,1
0.684646,497,13,0,0,1,1,43,15,1
0.684657,498,13,0,0,1,1,43,15,1
0.684702,499,13,0,0,1,1,43,15,1
0.685045,498,14,0,0,1,1,43,15,0
0.685387,499,14,0,0,1,1,43,15,0
0.685483,499,14,0,0,1,1,43,15,1
0.685633,500,14,0,0,1,1,43,15,1
0.685815,500,14,0,0,1,1,44,15,1
0.685889,501,14,0,0,1,1,44,15,1
0.686229,502,14,0,0,1,1,44,15,1
0.68623,503,14,0,0,1,1,44,15,1
0.686313,504,14,0,0,1,1,44,15,1
0.686444,505,14,0,0,1,1,44,15,1
0.686484,504,14,0,0,1,1,44,15,1
0.686772,505,14,0,0,1,1,44,15,1
0.686865,504,14,0,0,1,1,44,15,1
0.686924,505,14,0,0,1,1,44,15,1
0.687529,506,14,0,1,1,0,44,15,1
0.687692,505,14,0,0,1,1,44,15,1
0.687703,504,15,0,0,1,1,44,15,0
0.688165,503,15,0,0,1,1,44,15,0
0.688543,504,15,0,0,1,1,44,15,0
0.689133,505,15,0,0,1,1,44,15,0
0.689501,506,15,0,0,1,1,44,15,0
